,0,0
0,29.724995767461444,1_001_1_01_NN.bmp
1,27.04412131689373,1_001_1_02_EH.bmp
2,30.430005813570776,1_001_1_03_EA.bmp
3,29.32776181959259,1_001_1_04_ES.bmp
4,28.651751059888312,1_001_1_05_ESp.bmp
5,29.582819615432786,1_001_1_06_AEC.bmp
6,32.09560639137584,1_001_1_07_AOM.bmp
7,30.231170099694324,1_001_1_08_PU.bmp
8,26.01465795936404,1_001_1_09_PD.bmp
9,30.303160571761726,1_001_1_10_PL.bmp
10,25.66589983505346,1_001_1_11_PR.bmp
11,29.700060247140925,1_001_1_12_OOG.bmp
12,25.282398344438867,1_001_1_13_OSG.bmp
13,26.07308199442819,1_001_1_14_OH.bmp
14,28.89768212974966,1_001_1_15_OHE.bmp
15,29.979436895288266,1_001_1_16_OHM.bmp
16,30.408264642820512,1_001_1_17_LLU.bmp
17,27.078921435585958,1_001_1_18_LLR.bmp
18,28.770530380872504,1_001_1_19_LLL.bmp
19,30.2910010560432,1_001_1_20_LD.bmp
20,30.562209287431557,1_001_1_21_LR.bmp
21,26.453826525749445,1_002_1_01_NN.bmp
22,27.417127691989425,1_002_1_02_EH.bmp
23,29.867090413624084,1_002_1_03_EA.bmp
24,29.24948737658258,1_002_1_04_ES.bmp
25,29.587974986768955,1_002_1_05_ESp.bmp
26,27.782116195419462,1_002_1_06_AEC.bmp
27,30.060964302579638,1_002_1_07_AOM.bmp
28,29.236853969335694,1_002_1_08_PU.bmp
29,31.042851209492802,1_002_1_09_PD.bmp
30,27.276415470969518,1_002_1_10_PL.bmp
31,29.54622854530775,1_002_1_11_PR.bmp
32,27.079228933373543,1_002_1_12_OOG.bmp
33,29.870211903546803,1_002_1_13_OSG.bmp
34,25.088123285130187,1_002_1_14_OH.bmp
35,27.847711553038938,1_002_1_15_OHE.bmp
36,32.0908286518931,1_002_1_16_OHM.bmp
37,30.432187515214547,1_002_1_17_LLU.bmp
38,29.102479545516395,1_002_1_18_LLR.bmp
39,31.72376588304502,1_002_1_19_LLL.bmp
40,27.920519172741344,1_002_1_20_LD.bmp
41,29.256349389012556,1_002_1_21_LR.bmp
42,27.354944931236574,1_021_1_01_NN.bmp
43,29.53797165702853,1_021_1_02_EH.bmp
44,32.840006438417106,1_021_1_03_EA.bmp
45,30.847522561381922,1_021_1_04_ES.bmp
46,31.367168373567896,1_021_1_05_ESp.bmp
47,31.252491258788773,1_021_1_06_AEC.bmp
48,30.242413667979065,1_021_1_07_AOM.bmp
49,29.76986701947765,1_021_1_08_PU.bmp
50,28.791346209164765,1_021_1_09_PD.bmp
51,25.34430952943329,1_021_1_10_PL.bmp
52,29.57513533220554,1_021_1_11_PR.bmp
53,30.196950073189814,1_021_1_12_OOG.bmp
54,28.35778361785429,1_021_1_13_OSG.bmp
55,30.31470547859778,1_021_1_14_OH.bmp
56,31.914951398890015,1_021_1_15_OHE.bmp
57,29.590325496058732,1_021_1_16_OHM.bmp
58,30.36242495300956,1_021_1_17_LLU.bmp
59,28.75231053744985,1_021_1_18_LLR.bmp
60,31.023710168401053,1_021_1_19_LLL.bmp
61,30.316301747821907,1_021_1_20_LD.bmp
62,25.863445518808568,1_021_1_21_LR.bmp
63,29.523625319824877,1_031_1_01_NN.bmp
64,30.14885785950304,1_031_1_02_EH.bmp
65,27.808835772627837,1_031_1_03_EA.bmp
66,28.378216971568214,1_031_1_04_ES.bmp
67,28.91471743182946,1_031_1_05_ESp.bmp
68,30.06153742384241,1_031_1_06_AEC.bmp
69,27.956580314065455,1_031_1_07_AOM.bmp
70,30.73741929609571,1_031_1_08_PU.bmp
71,30.868662052133292,1_031_1_09_PD.bmp
72,31.98779052614407,1_031_1_10_PL.bmp
73,30.62805596515346,1_031_1_11_PR.bmp
74,28.98398973674471,1_031_1_12_OOG.bmp
75,29.028932768403717,1_031_1_13_OSG.bmp
76,31.291203105531004,1_031_1_14_OH.bmp
77,27.8269252241518,1_031_1_15_OHE.bmp
78,31.487054518843006,1_031_1_16_OHM.bmp
79,31.960847080221217,1_031_1_17_LLU.bmp
80,30.903497271407513,1_031_1_18_LLR.bmp
81,27.67204965170164,1_031_1_19_LLL.bmp
82,28.40173435715803,1_031_1_20_LD.bmp
83,30.863528646744744,1_031_1_21_LR.bmp
84,29.480643752601633,1_036_1_01_NN.bmp
85,31.310446532497846,1_036_1_02_EH.bmp
86,30.87450793097154,1_036_1_03_EA.bmp
87,30.579289224725294,1_036_1_04_ES.bmp
88,29.441652956078034,1_036_1_05_ESp.bmp
89,30.091726758254516,1_036_1_06_AEC.bmp
90,25.01810908581539,1_036_1_07_AOM.bmp
91,28.050222977831044,1_036_1_08_PU.bmp
92,27.361307799793213,1_036_1_09_PD.bmp
93,25.03225714163306,1_036_1_10_PL.bmp
94,30.869428407578287,1_036_1_11_PR.bmp
95,29.707051387366477,1_036_1_12_OOG.bmp
96,25.055868993383275,1_036_1_13_OSG.bmp
97,29.22430937143874,1_036_1_14_OH.bmp
98,31.082854917387017,1_036_1_15_OHE.bmp
99,30.017638826593966,1_036_1_16_OHM.bmp
100,26.362527235566453,1_036_1_17_LLU.bmp
101,29.888554711283636,1_036_1_18_LLR.bmp
102,30.02853600907081,1_036_1_19_LLL.bmp
103,29.616012840176943,1_036_1_20_LD.bmp
104,28.301439958204092,1_036_1_21_LR.bmp
