,0,0
0,0.0898163335717277,1_001_1_01_NN.bmp
1,0.09151237147926869,1_001_1_02_EH.bmp
2,0.08223159140802183,1_001_1_03_EA.bmp
3,0.10044705039361047,1_001_1_04_ES.bmp
4,0.1176523422290591,1_001_1_05_ESp.bmp
5,0.08873659731825813,1_001_1_06_AEC.bmp
6,0.09046096026977021,1_001_1_07_AOM.bmp
7,0.10470399058471122,1_001_1_08_PU.bmp
8,0.1579047731233777,1_001_1_09_PD.bmp
9,0.09731639551380755,1_001_1_10_PL.bmp
10,0.0857607650312763,1_001_1_11_PR.bmp
11,0.08644473813279947,1_001_1_12_OOG.bmp
12,0.1069150385268927,1_001_1_13_OSG.bmp
13,0.09140371227550877,1_001_1_14_OH.bmp
14,0.09685280930482294,1_001_1_15_OHE.bmp
15,0.08376899394556017,1_001_1_16_OHM.bmp
16,0.07002646418998065,1_001_1_17_LLU.bmp
17,0.10678823443297873,1_001_1_18_LLR.bmp
18,0.12418824310279362,1_001_1_19_LLL.bmp
19,0.07962984141904109,1_001_1_20_LD.bmp
20,0.09828852971979547,1_001_1_21_LR.bmp
21,0.11535211132147927,1_002_1_01_NN.bmp
22,0.10237152000108994,1_002_1_02_EH.bmp
23,0.09036430011805396,1_002_1_03_EA.bmp
24,0.10016809374724686,1_002_1_04_ES.bmp
25,0.10263232918219142,1_002_1_05_ESp.bmp
26,0.09917756019056735,1_002_1_06_AEC.bmp
27,0.11912061061837848,1_002_1_07_AOM.bmp
28,0.09176992412491197,1_002_1_08_PU.bmp
29,0.09021663622425763,1_002_1_09_PD.bmp
30,0.11748038095493854,1_002_1_10_PL.bmp
31,0.09049423716843658,1_002_1_11_PR.bmp
32,0.13018715296184183,1_002_1_12_OOG.bmp
33,0.10101836192403436,1_002_1_13_OSG.bmp
34,0.12321697032485515,1_002_1_14_OH.bmp
35,0.15537092494784582,1_002_1_15_OHE.bmp
36,0.09109947827041355,1_002_1_16_OHM.bmp
37,0.15030868879175147,1_002_1_17_LLU.bmp
38,0.10597729659137443,1_002_1_18_LLR.bmp
39,0.10370952055425936,1_002_1_19_LLL.bmp
40,0.1273204527284342,1_002_1_20_LD.bmp
41,0.08091915916073161,1_002_1_21_LR.bmp
42,0.1350827777266969,1_021_1_01_NN.bmp
43,0.08197878573912479,1_021_1_02_EH.bmp
44,0.08074534965907254,1_021_1_03_EA.bmp
45,0.10861333281323181,1_021_1_04_ES.bmp
46,0.09008864718950195,1_021_1_05_ESp.bmp
47,0.10035038559859853,1_021_1_06_AEC.bmp
48,0.0977228177402258,1_021_1_07_AOM.bmp
49,0.08851998067711572,1_021_1_08_PU.bmp
50,0.08514314520437406,1_021_1_09_PD.bmp
51,0.1230057645756354,1_021_1_10_PL.bmp
52,0.0853634485695536,1_021_1_11_PR.bmp
53,0.09966445994339948,1_021_1_12_OOG.bmp
54,0.09507607033715681,1_021_1_13_OSG.bmp
55,0.16114342534622608,1_021_1_14_OH.bmp
56,0.1343106275186728,1_021_1_15_OHE.bmp
57,0.12231228234925327,1_021_1_16_OHM.bmp
58,0.1422812210378196,1_021_1_17_LLU.bmp
59,0.12635762367772374,1_021_1_18_LLR.bmp
60,0.126840218445293,1_021_1_19_LLL.bmp
61,0.07712838859484013,1_021_1_20_LD.bmp
62,0.1279009498414014,1_021_1_21_LR.bmp
63,0.08331766686333822,1_031_1_01_NN.bmp
64,0.10918137266159035,1_031_1_02_EH.bmp
65,0.09471542556551117,1_031_1_03_EA.bmp
66,0.15092709439104524,1_031_1_04_ES.bmp
67,0.10494280571547347,1_031_1_05_ESp.bmp
68,0.09529507703833473,1_031_1_06_AEC.bmp
69,0.1719574626568999,1_031_1_07_AOM.bmp
70,0.09721687878767457,1_031_1_08_PU.bmp
71,0.10492173780203895,1_031_1_09_PD.bmp
72,0.09594215536740668,1_031_1_10_PL.bmp
73,0.11141751079507282,1_031_1_11_PR.bmp
74,0.11443827282863869,1_031_1_12_OOG.bmp
75,0.11385977637164212,1_031_1_13_OSG.bmp
76,0.09968858822715938,1_031_1_14_OH.bmp
77,0.12015090988212797,1_031_1_15_OHE.bmp
78,0.09385103624141243,1_031_1_16_OHM.bmp
79,0.09259383116294508,1_031_1_17_LLU.bmp
80,0.08952384608424106,1_031_1_18_LLR.bmp
81,0.09663368155888097,1_031_1_19_LLL.bmp
82,0.14970932593708056,1_031_1_20_LD.bmp
83,0.10339358623998389,1_031_1_21_LR.bmp
84,0.09374461053686234,1_036_1_01_NN.bmp
85,0.10813121036315837,1_036_1_02_EH.bmp
86,0.0914056876135029,1_036_1_03_EA.bmp
87,0.08837306056087602,1_036_1_04_ES.bmp
88,0.09295897322786935,1_036_1_05_ESp.bmp
89,0.07451913910636698,1_036_1_06_AEC.bmp
90,0.09409968503950543,1_036_1_07_AOM.bmp
91,0.07663391713051729,1_036_1_08_PU.bmp
92,0.09621339885745371,1_036_1_09_PD.bmp
93,0.11060931643183561,1_036_1_10_PL.bmp
94,0.1511275062745787,1_036_1_11_PR.bmp
95,0.10364283424573352,1_036_1_12_OOG.bmp
96,0.11109587364800855,1_036_1_13_OSG.bmp
97,0.08793115262165496,1_036_1_14_OH.bmp
98,0.1037010214139982,1_036_1_15_OHE.bmp
99,0.11104812116039657,1_036_1_16_OHM.bmp
100,0.09235120983870476,1_036_1_17_LLU.bmp
101,0.09746945636140869,1_036_1_18_LLR.bmp
102,0.1361962596583828,1_036_1_19_LLL.bmp
103,0.0853558570191953,1_036_1_20_LD.bmp
104,0.11728537007028907,1_036_1_21_LR.bmp
